Unnamed: 0,US,Europe,Japan,China,Korea,Unnamed: 49,Unnamed: 50,Energy&Fuel,fx
2020-01-03,,,,,,,,,
2020-01-10,0.9428567012380817,0.19362704085290616,0.8198550765071255,0.43956998378753553,1.3751688521727923,1.7616464403556797,2.9909484454939017,-6.360031720856463,-0.4499100179964022
2020-01-17,1.968242301744061,1.2931240158419621,0.7995196760496759,-0.20008743316406452,2.002365855537791,0.10441855352822937,-0.7005477009298211,-0.8468834688346916,-0.18508156501528816
2020-01-24,-1.02564256581833,-0.21669493122291605,-0.8904691351451555,-3.6331034814734653,-0.1972833548834374,-7.554213560252531,-4.136736788096462,-7.430816535702089,0.7891332470892687
2020-01-31,-2.122610735342756,-3.052119724294211,-2.610464184179584,0.0,-5.659512138656265,-10.517251618267121,-12.14290493075534,-4.85329396567632,1.9723612715526473
2020-02-07,3.1681713336144224,3.323512941004614,2.683883512215801,-2.5982167386797927,4.386010448275357,5.083620918502785,6.693572951568694,-2.4049650892164487,-0.43635143072920934
2020-02-14,1.5761589801995823,1.4515977000659763,-0.5891812902310667,2.2528956093408326,1.4304120798390718,0.08841732979665284,1.9127828135036662,3.4379968203497535,-0.2865571007164003
2020-02-21,-1.254674334942718,-0.569079252996374,-1.2700743300605888,4.0564431393298905,-3.5991424458122867,-7.161786976274609,-5.154422578611939,2.5552353506244074,2.201842616854033
2020-02-28,-11.490674855816053,-12.245660756418342,-9.594240154891198,-5.047367266820735,-8.12958887388804,-21.9329844355332,-32.585099313298386,-16.148370176095927,0.4424595790431196
2020-03-06,0.6143753681174813,-2.355916411553294,-1.859767979507121,5.036991916346234,2.6778929144795516,-33.632247954031,-44.55640744797371,-7.774798927613935,-1.827912721284486
2020-03-13,-8.792646945030391,-18.44056706652126,-15.993927637682381,-5.876511111486993,-13.174069463097116,25.974025974025984,-3.141050967996828,-23.13468992248062,2.272917889792847
2020-03-20,-14.979601773502216,-2.0457280385078214,-5.038250707788672,-6.214909724771589,-11.58887684595583,-11.965010934083098,-36.079951050377325,-29.30980144973212,2.3495161554862865
2020-03-27,10.262829078666492,6.094731094731087,17.136646724457382,1.5558876826470946,9.678510998307942,-20.203453986278696,-22.846202935545634,-4.101649576460087,-2.960618564961348
2020-04-03,-2.0783247490625434,-0.5918301704728179,-8.093275563025838,0.08517382468207213,0.44884818917991787,-11.829232137562995,-5.33498759305211,31.75267317526731,1.6720336883824682
2020-04-10,12.10174190826352,7.357794602989709,9.418025284803377,1.5070477914047586,7.839159866468837,20.897780766644235,-1.5290519877675823,-19.689484827099502,-1.82726276038494
2020-04-17,3.0374719515954274,0.5033152501507043,2.045080390799292,1.8653924726333093,2.8929972590960418,-10.76345431789736,-10.425909494232478,-19.72759226713533,0.7527815692600415
2020-04-24,-1.3156796170544438,-1.1635229555882254,-3.1927009045466526,-1.1074387483754333,-1.3329642262069563,-6.373694872993618,11.193660227835567,-7.279693486590033,1.4532616281456523
2020-05-01,-0.21256794771462584,2.366576655845143,1.8552071435987916,3.0447962454272837,3.0995071492474935,1.8308921438082493,-15.367483296213813,16.7650531286895,-1.387933476308023
2020-05-08,3.500535201415911,1.084798008239729,2.8529997171160115,1.304510067525766,-0.08934256197498103,11.654135338345872,-17.47368421052632,25.075834175935263,0.11489536315141269
2020-05-15,-2.2561266980681394,-3.7560475003665106,-0.7018155922789315,-1.2816566673899077,-0.9528116680885157,-5.899575464792861,-7.461734693877542,18.957154405820532,0.9263054348717104
2020-05-22,3.2038970562559,3.6345357055812766,1.7501710545293259,-2.2684406642779487,2.2233406666390065,2.5357809583073987,15.506547208821498,12.979952429493725,0.4710851202079258
2020-05-29,3.006648733695383,2.9955610430079105,7.306838871187971,1.1234133355648268,3.018582530086844,-0.9861932938856066,-4.35560859188544,6.736842105263174,0.10913500404203802
2020-06-05,4.914742585347742,7.124100924763099,4.506101822433517,3.4711483261012255,7.502463539613724,37.15905608335888,28.63381160324392,11.439842209072971,-2.5154439374974635
2020-06-12,-4.778439101670983,-5.664499626984975,-2.4416400998437227,0.04573570759136558,-2.2719043756043944,-21.416601497039434,-6.401551891367596,-8.318584070796453,-0.27335984095426813
2020-06-19,1.8554504473401234,3.219793255380443,0.7769839519257138,2.3889105388850584,0.4230173990526609,-1.3790162069945988,-3.886010362694303,9.624931053502483,0.4776144198023191
2020-06-26,-2.863055001388093,-1.9537021835494994,0.14809515992630917,0.9827482305408308,-0.31149010890478834,-7.553697563788386,-10.458221024258762,-3.169811320754712,-0.7398834373579133
2020-07-03,4.019873381964412,1.9842598794373778,-0.9132874438967931,6.779673301940825,0.8319865083268763,4.366131295805409,-8.127633955448522,5.611847233047529,-0.170733738652451
2020-07-10,1.75814134779122,0.383110308403789,-0.07024864523671459,7.5466105529912175,-0.10035262798443467,-3.6754818467055084,0.1965923984272644,-0.24600246002460802,0.4838776957410307
2020-07-17,1.246138196066604,1.6029223345964017,1.8196288066696376,-4.385110443013351,2.3690268573421713,-2.8075073677679585,-5.101373446697188,0.09864364981506668,0.049815268379749256
2020-07-24,-0.28219416819392773,-1.454213731855858,0.24316610284795814,-0.8605628534336662,-0.034072478977276166,-6.032556654963306,1.516195727084746,1.7245627001724495,-0.2987427907555573
2020-07-31,1.725633857129072,-2.9840180783577086,-4.5781815001224135,4.204998679418237,2.2236461798549323,-10.292119565217394,-28.445349626612348,-2.4703317994671736,-0.8572974322693327
2020-08-07,2.4505368191934274,2.0262116577330014,2.8555504375863627,0.2743314767680971,4.547940089891855,6.7777357061718835,22.39089184060723,2.359076235410962,-0.5372958905259684
2020-08-14,0.643634670931692,1.2432952826296084,4.2965632688668265,-0.07009450013063523,2.3736323548797067,25.780141843971638,12.4031007751938,1.916545366327016,-0.012660898923833042
2020-08-21,0.7207554442089092,-0.8096286032548194,-1.5846721421284293,0.30204288116175704,-4.274161055705306,-11.44629264166902,-1.2413793103448256,0.7855272554153858,0.14350835725138733
2020-08-28,3.2630196988072457,1.0161877893122284,-0.1642648656431156,2.6580685083622324,2.1353038935342017,14.788283985991724,-11.312849162011174,1.4879546528105747,-0.16016184776194153
2020-09-04,-2.3104267091598962,-1.8627982646420849,1.4105883715391343,-1.5286100898587396,0.6139009261619366,-0.4298987657745057,12.44094488188976,-7.447056085641135,0.44326241134751143
2020-09-11,-2.509221000536921,1.6660680242035708,0.8664351403960158,-2.9965074986059492,1.2008867307083282,-7.270194986072431,-11.064425770308128,-6.135277847623843,-0.23116042533518621
2020-09-18,-0.643525682661028,0.2228503098162804,-0.197338430495142,2.3731003959129415,0.6554873596501753,4.190447581856427,9.527559055118108,10.125904098580229,-2.2284943971691007
2020-09-25,-0.6329323657089714,-3.5983513205705253,-0.6664297975625288,-3.526848761581469,-5.53846791576853,-5.66527317284129,-7.332854061826033,-2.0919484310386705,1.0383902796329059
2020-10-02,1.5152525724125843,2.019633765576212,-0.7529535066723714,0.38030468137992823,2.154652249658806,7.044621026894871,0.0,-7.950310559006213,-0.24733475479744582
2020-10-09,3.843282244866275,2.1119964708153027,2.5609750802217945,2.0434232898809856,2.752277813814241,10.449678800856542,18.619084561675734,9.5816464237517,-1.385088919288635
2020-10-16,0.19211246056374254,-0.774942621844199,-0.88510899169294,2.3613906014346986,-2.1083128480409274,-3.6318986687346566,-6.409417920209293,0.6896551724137945,-0.5202011444425225
2020-10-23,-0.5287314750230365,-1.3551757918798368,0.4526149018629466,-1.5274392279951976,0.8233932514210673,13.049892703862653,8.595387840670865,-2.5195694716242722,-1.2680843646505346
2020-10-30,-5.639480693370724,-5.555862068965512,-2.293955033446593,-0.4908349917028487,-3.967282415781015,3.6540514889073394,-1.8661518661518772,-10.188205771643666,0.2030277618396248
2020-11-06,7.3236369863851625,7.021848346769466,5.8671383240639585,4.054880061678312,6.58756588668592,-6.317958109190802,0.13114754098360049,3.772003352891873,-1.2905783376646385
2020-11-13,2.1573242454636654,5.125545851528401,4.360246542375967,-0.5909057416307095,3.2017380509000493,9.505192425167985,17.2233136869679,8.050619278406046,-0.4328424810352449
2020-11-20,-0.7701211943712316,1.1501116361181785,0.5573966935149333,1.7797543675427407,2.3910628861969485,-8.033024656922905,-12.122905027932962,5.033640667829542,-0.1344507686102281
2020-11-27,2.2715134615492794,0.9291342624675902,4.377027480700124,0.7581994987144292,3.130996671235553,1.5770957175785583,-3.1150667514303843,8.018979833926455,-0.9648611048781564
2020-12-04,1.6702626190443493,0.20598631843959936,0.3998166990746066,1.709575025548249,3.7213541172226527,15.358891675624031,-1.1154855643044637,1.6033384581594534,-1.9349284031176528
2020-12-11,-0.9640130625662269,-0.9948228606232901,-0.36902962255207505,-3.479920725159491,1.4135349356568794,-7.195361838699654,-23.68944923689449,0.6701253782965821,0.7439582274386458
2020-12-18,1.2542787419543178,1.4815954065415804,0.4159831790764956,2.256612463519736,0.0765326382822007,5.555555555555558,5.217391304347818,5.432681984109955,0.8668929456013164
2020-12-25,-0.17118625333947257,0.020207123010873573,-0.3989778574388314,0.8408050448302617,1.2510010172499753,-2.441344324667094,-1.7355371900826366,-1.7718940936863659,0.30467009231049946
2021-01-01,1.4315187979671018,0.7702409212586359,2.9544642023122902,3.357391199144777,2.3731144410479965,-1.0724731881702976,1.8502943650126058,0.6012855069458922,-1.5005893553359462
2021-01-08,1.8266432734214133,3.04237776608276,2.5319038615487344,5.452392785663451,9.699422649270751,22.130968024529118,9.744013212221292,7.666941467436117,0.308372071615981
2021-01-15,-1.4754175512722623,-0.8074519055378482,1.3509705203057942,-0.6796556411418297,-2.1026718017371993,-2.8512507845422808,0.07524454477052522,0.22970903522203656,0.8947416720198165
2021-01-22,1.9430770251442908,0.16917984553144194,0.393664894993484,2.046507196669878,1.7735506659321443,0.1845869866174521,-9.09774436090226,-0.1718869365928133,0.3365319023147961
2021-01-29,-3.312013369881839,-3.106182993097373,-3.381107139177375,-3.910746923576869,-5.235255346857159,-1.8424689083371693,-9.594706368899919,-0.13392003061029056,1.4141322576258775
2021-02-05,4.64671103644354,3.458380699760011,4.033489749448638,2.4561095374404873,4.8524801677301,9.197559831065227,-7.3193046660567145,8.908045977011492,0.4513966480446996
2021-02-12,1.2349395265550678,1.0890267128973896,2.574360153986266,5.91438539157203,-0.6424984698602532,3.841856467554794,7.60118460019743,4.608619173262962,-1.5082754938601228
2021-02-19,-0.7146433263952923,0.2125603864734371,1.6864797407323273,-0.49726915209411526,0.22705429306775216,10.610826022181774,-3.8532110091743066,-0.386749621657978,-0.0903464787459951
